songid,title,artist,genre,like,lyric,label
3929655,소중한 사람,Lucia (심규선),"Folk/Blues, Ballad",3906,평범한 순간들 바람이 나무를 춤추게 하듯 멈춰 있던 내 시간을 그대가 흔들어 깨어나게 해 그 손길로 소중한 사람 네가 아니면 나는 행복이 뭔지도 모를걸요 아픈 기억을 모두 다 잊을 수 있게 내 곁에서 살아주세요 갈 곳 없이 헤매던 노래는 이제 머물 곳을 찾고 비어있던 내 마음은 그대로 가득 차 흘러 넘치네 이 노래는 너야 소중한 사람 네가 아니면 나는 행복이 뭔지도 모를걸요 아픈 기억을 모두 다 잊을 수 있게 내 곁에서 살아 나를 떠나지 말아 내 곁에서 살아주세요,휴식.힐링
3929659,필로소피,Lucia (심규선),"Folk/Blues, Ballad",1355,내 수많은 질문은  일부러 침묵하는 너에게는 어울리지 않는 것일지도 몰라요 너의 떨리는 눈꺼풀  그건 자신에 대한 미움과 매일 싸우고  있는 걸 의미해 처음 알게 된 두려움  너는 매일 매일을 혼자 걸어오고 있었다는 것두요 쉽게 전염되어오는  그대의 필로소피 친밀함과 낯설음  그 한가운데 있어도 불협과 리듬의 혼란  그 속에서마저 달콤해 그대를 보고 있으면 쉽게 전염되어오는  그대의 필로소피 처음 만난 날부터  모두 다 예감했었어 불협과 리듬의 혼란  그 속에서마저 달콤해 그대를 안고 있으면 I'M FALLIN' IN LOVE 잠들지 못한 채로  어두움 속을 응시하면 대답하지도 못할  많은 물음들이  다시 떠올라 너의 떨리는 눈꺼풀  그건 자신에 대한 미움과 매일  싸우고 있는 걸 의미해 처음 알게 된 두려움  너는 매일 매일을 혼자 걸어오고 있었다는 것두요 쉽게 전염되어오는  그대의 필로소피 친밀함과 낯설음  그 한가운데 있어도 불협과 리듬의 혼란  그 속에서마저 달콤해 그대를 보고 있으면 쉽게 전염되어오는  그대의 필로소피 처음 만난 날부터  모두 다 예감했었어 불협과 리듬의 혼란  그 속에서마저 달콤해 그대를 안고 있으면 쉽게 전염되어오는  그대의 필로소피 쉽게 전염되어오는  그대의 필로소피 I'M FALLIN' IN LOVE,휴식.힐링
3488006,어떻게 시작할까,Caramel espreSSo,"Folk/Blues, Ballad",655,어떻게 시작할까 너를 좋아한다고 그냥 말해볼까 조금 더 기다릴까 어떻게 생각할까 기분 나빠 할까 그렇게 한 번 두 번  생각하다 혼자 지쳐 참 그렇게도 소심한 내 주제에  그런 맘은 사치일까 한 마디 말 한 번 건네지 못하고  끝나는 건 아닐까 You are my sunshine 널 사랑해 세상에 오직 너 하나뿐인걸 어쩌면 너도 같은 생각일까 I love you  기적이라도 일어났으면 좋겠어 상상도 많이 했어 나를 좋아한다고 니가 내게 먼저 고백하는 모습을 남자답지 못해서 먼저 말을 못해 니가 내게 먼저 다가와 주길 기도 했어 가끔은 너도 나를 좋아한다고  나 혼자 착각을 하곤 해 날보고 반짝 웃는 너의 모습이 날 그렇게 만드는걸 You are my sunshine 널 사랑해  세상에 오직 너 하나뿐인걸 어쩌면 너도 같은 생각일까 I love you  기적이라도 일어났으면 좋겠어 Baby 오직 너만 생각해 ooh I love you You are my sunshine 널 사랑해  세상에 오직 너 하나뿐인걸 어쩌면 너도 같은 생각일까  I love you  기적이라도 일어났으면 You are my sunshine 널 사랑해  세상에 오직 너 하나뿐인걸 언제쯤 이런 나를 알아줄까 I love you  오늘 하루도 너의 생각뿐 my love,휴식.힐링
3929656,I CAN`T FLY,Lucia (심규선),"Folk/Blues, Ballad",1319,"우리는 아직 깨어있죠  잠들지 않고 새벽이 오기만을 기다리며 꿈꾸던 날은 아직까지  오지 않았고 더 오래 기다릴 수도 없겠죠 I CAN'T FLY I CAN'T FLY BUT I BELIEVE ME NOW,  YOU KNOW NOW I BELIEVE ME,  NOW YOU KNOW I CAN'T FLY I CAN'T FLY BUT I CAN, SINGING NOW,  YOU WANT YES I CAN, SINGING NOW,  THIS SONG  OH, SING A LING 우리는 아직 깨어있죠  잠들지 않고 새벽이 오기만을 기다리며 꿈꾸던 날은 아직까지  오지 않았고 더 오래 기다릴 수도 없는 걸 불꽃처럼 널 타오르게 하는 가슴 속 깊이 간직했던 너의 꿈을 잊지 말아, 잊어버리지마 파도처럼 널 몰아치게 하는 가슴 속 깊이 숨겨뒀던 너의 꿈을 놓지 말아, 그대여 지지마 I CAN'T FLY I CAN'T FLY BUT I BELIEVE ME NOW,  YOU KNOW NOW I BELIEVE ME,  NOW YOU KNOW I CAN'T FLY I CAN'T FLY BUT I CAN, SINGING NOW,  YOU WANT YES I CAN, SINGING NOW,  THIS SONG- SHA LA LA LA LA LA LA LA LA LA LA WO-O WO-O WO-O WO-O WO SHA LA LA LA LA LA LA LA LA LA STILL SHINE, STILL SHINE SHA LA LA LA LA LA LA LA LA LA LA WO-O WO-O WO-O WO-O WO SHA LA LA LA LA LA LA LA LA LA STILL SHINE I CAN'T FLY I CAN'T FLY BUT I BELIEVE ME NOW,  YOU KNOW NOW I BELIEVE ME,  NOW YOU KNOW I CAN'T FLY I CAN'T FLY BUT I CAN, SINGING NOW, YOU WANT YES I CAN, SINGING NOW,  THIS SONG- OH, SING A LING,  OH, SING A LING SHA LA LA LA LA LA LA LA LA LA",휴식.힐링
3955944,입맛이 없어요,스웨덴세탁소,Folk/Blues,969,따뜻했던 봄날의 바람은 가고 조금 낯설은 거리는 나를 반기네 언제라도 달려올 것만 같았던 그 걸음은 사라지네 혼자 남아 돌아온 계절을 맞고 느려진 하루 속에 남겨진 널 만나 언제라도 들려올 것만 같았던 그 노래는 사라지네,휴식.힐링
74803,산다는건 다 그런게 아니겠니,여행스케치,Folk/Blues,4552,너는 어떻게 살고 있니  아기 엄마가 되었다면서  밤 하늘에 별빛을 닮은 너의 눈빛  수줍던 소녀로 널 기억하는데 우- &nbsp; 그런 넌 어떻게 지내고 있니  남편은 벌이가 괜찮니  자나 깨나 독신만 고집하던 니가  나보다 먼저 시집갔을 줄이야 어머나 세상에-,휴식.힐링
5795120,사는게 니나노 (우쿨렐레 피크닉 Ver.),우쿨렐레 피크닉,Folk/Blues,701,짜증을 내어서 무엇하나 성화를 받치어 무엇하나 속상한 일이 하도 많으니  놀기도 하면서 살아가세 니나노 닐리리야 닐리리야 니나노 얼싸좋아 얼씨구 좋다 벌나비는 이리저리 펄펄펄 꽃을 찾아서 날아든다 청사초롱에 불 밝혀라 잊었던 낭군이 다시 온다 공수래 공수거 하니 아니 나 노지는 못하리라 니나노 닐리리야 닐리리야 니나노,휴식.힐링
3378304,그래야할때,옥상달빛,Folk/Blues,765,항상  있던 자리에 난 그대로 있지 않아요  항상 있던 자리에 난 그대로 있지 않아요 언젠가는 언젠가는 떠나요 바람처럼 그렇게 사라져요 그래요  항상 있던 자리에 난 그대로 있지 않아요 슬픈 이야기지만 믿음과는 다른 이야기에요 사랑하지만 보내야 할때가 있어요 쉽지 않지만 그래요 그래요 언젠가는  그래요  언젠가는 모두 혼자가 되요,휴식.힐링
8174716,그대가 들어줬으면,곽진언,Folk/Blues,2249,그댈 사랑하는 마음에 밤새워 부르던 노래 그대가 들어줬으면 그댈 그리는 마음에 목놓아 부르던 노래 그대가 들어줬으면 그댈 사랑하는 마음에 그대에게 줬던 노래 그대가 들어줬으면 그댈 그리는 마음에 그대에게 불러주던 노래 그대가 들어줬으면 오 그대와 함께 있는것 내게는 가장 소중해 그대 손잡고 함께 가고 싶다 그댈 사랑하는 마음에 밤새워 부르던 노래 그대가 들어줬으면,휴식.힐링
503938,비오는 아침,재주소년,Folk/Blues,1466,한참이나 귀를 귀울여야 들을 수 있는 창 밖의 빗소리에 조금이나마 행복해진 나의마음 말하려 창틈으로 손을 내밀어  *빗방울을 쓰다듬고 시원한 바람에 비에 젖은 향기 밀려와 무거웠던 나의 어깨에도 음~ 빗물이 흐르네 무거웠던 나의 어깨에도 음~ 빗물이 흐르네  음~ rainy morning~ 음~ rainy morning~ rainy morning~ rainy morning~,휴식.힐링
4095275,바람부는 이 거리,바닐라 어쿠스틱,Folk/Blues,879,눈 감고 걷는 초록빛 거리  내게로 부는 바람 아래 향긋한 풀잎 초록빛 나무  내게로 와 손 흔드네  아직도 그 거리를 기억해 그대 나와 걷던 이 거리를  조금만 기억해  그대 나와 느낀 그 바람을  잠시만 기억해요  향긋한 풀잎 초록빛 나무  내게로 와 손 흔드네  아직도 그 거리를 기억해 그대 나와 걷던 이 거리를  조금만 기억해  그대 나와 느낀 그 바람을  잠시만 기억해요,휴식.힐링
4313622,Walk Alone,유근호,Folk/Blues,561,가끔보단 더 네가 생각나  어디선가 너도 날 기억할까  손을 스치는 가을바람에  어렴풋이 실려와 너의 향기가  다들 가뿐하게 어딜 향하고  삶은 무겁게 나의 구두 위에 앉아서  널 그리게 해  혹시 언젠가 널 마주친다면  우습게도 난 또 똑같겠지만  아련히 남아 슬픈 꿈처럼  사그라져 너의 웃는 모습이  다들 당연스레 무얼 꿈꾸고  고갤 떨군 내 머리 위로  노을이 예뻐서  널 그리게 해,휴식.힐링
2939098,그럴 때도 있어요,원 모어 찬스 (one more chance),Folk/Blues,1564,그럴 때도 있어요 화가 나고 마음대로 되지 않을 때 눈물 날때 누구나 다 그래요 괜찮아요 오늘 하루 자고 나면 좋아져요  뚜루 루루루 뚜루루 뚜루루 뚜루 루루루 뚜루루 뚜루루 루 그럴 때도 있어요 혼자일 때 아무도 없다 생각될 때 외로울 때 누구나 다 그래요 괜찮아요 오늘 하루 자고 나면 좋아져요  뚜루 루루루 뚜루루 뚜루루 뚜루 루루루 뚜루루 뚜루루 루 그럴 때도 있어요 괜찮아요 괜찮아요,휴식.힐링
3568922,My Dear,어쿠스틱 콜라보,Folk/Blues,579,내 안을 차지한 너의 자리 그렇게 가슴 속 깊이 남아 어둠이 내린 뒤 홀로 방안에 누워 맘 편히 잠들길 간절히 바랄게 내 안에서 나가줘 난 견딜 수 없는데 더 이상은 이렇게 혼자 아프긴 싫은데 어둠이 내린 뒤 홀로 방안에 누워 맘 편히 잠들길 간절히 바랄게 내 안에서 나가줘 난 견딜 수 없는데 더 이상은 이렇게 혼자 아프긴 싫은데 함께했던 순간들 넌 모두 버려도 하나 잊지 말아 줄래 너를 사랑했었다는 걸,휴식.힐링
5418299,스무살,스무살,Folk/Blues,952,알지  갈 수 없는 길이라 해도  그 길을 따라 걸었던 우리  하늘  그리웠던 그 날 같은 하늘  오늘이 내게 가져다 준 선물  널 추억해  보고싶은데 그리웠는데  아쉬웠던 눈물처럼  떨어지는 오늘 하루 아직 멀어지지 마  마지막 오늘 하루  너이길 바래  내 맘이 바래져 버리기 전에  I say you  말해봐  그 길을 따라  이 노랠 들으며 걷는 날 you 넌 알까 너이길 바래 내 맘이 바래져 버리기 전에,휴식.힐링
5402092,걱정말아요 그대,"곽진언, 김필",Folk/Blues,32531,그대여 아무 걱정말아요 그대여 아무 걱정하지말아요 우리 함께 노래 합시다 그대 아픈 기억들 모두 그대여 그대 가슴 깊이 묻어 버리고  지나간 것은 지나간 대로 그런 의미가 있죠 떠난이에게 노래 하세요 후회없이 사랑했노라 말해요 후회없이 사랑했노라 말해요 지나간 것은 그런 의미가 있죠 떠난 이에게 노래 하세요 후회없이 사랑했노라 말해요 그대여 아무 걱정말아요 그대여 아무 걱정말아요 그대여 아무 걱정말아요 그대여 아무 걱정말아요,휴식.힐링
8226540,Out,타루,Folk/Blues,592,밤새워 울었지 멀어지기만 하는 꿈이 한심하고 서러워 모두 나를 잊은것 같아 날아가는 풍선처럼 중력도 내겐 소용없나봐 하지만 아웃 밀려났다고 생각됐을 때 비로소 알게되었지 내꿈은 가장 멀리서있을 때 포기했다 느낄 때 더욱 선명하게 보인다는 것을 아웃 잊혀졌다고 생각됐을 때 비로서 알게되었지 내꿈은 더한 어둠 속에 있을 때 혼자라고 느낄때 눈부시게 빛난다는 것을 아웃 두려워하지마 꿈을 놓지마 멀리 밀려난게 아닌 높이 날고 있음을,휴식.힐링
47237,가시나무,시인과 촌장,Folk/Blues,583,내 속엔 내가 너무도 많아 당신의 쉴 곳 없네 내 속엔 헛된 바램들로 당신의 편할 곳 없네 내 속엔 내가 어쩔 수 없는 어둠 당신의 쉴 자리를 뺏고 내 속엔 내가 이길 수 없는 슬픔 무성한 가시나무 숲 같네 바람만 불면 그 메마른 가지 서로 부대끼며 울어대고 쉴곳을 찾아 지쳐 날아온 어린 새들도 가시에 찔려 날아가고 바람만 불면 외롭고 또 괴로워 슬픈 노래를 부르던 날이 많았는데 내 속엔 내가 너무도 많아서 당신의 쉴 곳 없네,휴식.힐링
3955948,동행,스웨덴세탁소,Folk/Blues,1792,숨막힐 듯 적어둔 지나간 어제들 몸부림치듯 살아도 갈 수 없을 것 같던 내일 옥상위로 올라가 시간이 멈출 때 들릴듯 말듯 귓가에 번져오는 낮은 목소리 조금 느려진 듯 멀어진 걸음에도 내 손을 잡고 걸었지 그려지지 않은 남겨진 길 끝에도 내 곁에 있어줘 그 어떤 길에서도 이 손 놓지 않고 네 눈을 보며 난 네 편이 돼줄게 조금 느려진 듯 멀어진 걸음에도 내 손을 잡고 걸었지 쓴 시간만큼 빛나는 별처럼 변하고 있을까 보이지 않던 꿈의 소리가 들려와,휴식.힐링
